,contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
1891,AAPL270115C00190000,6/17/2025 3:29 PM,190,37.70,0.00,0.00,0.00,0.00%,19,0,0.00%,"Jan 15, 2027",2027-01-15
1892,AAPL270115C00195000,6/17/2025 3:31 PM,195,34.90,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jan 15, 2027",2027-01-15
1893,AAPL270115C00200000,6/17/2025 3:23 PM,200,32.50,0.00,0.00,0.00,0.00%,1.266,0,0.39%,"Jan 15, 2027",2027-01-15
1894,AAPL270115C00210000,6/17/2025 2:03 PM,210,27.70,0.00,0.00,0.00,0.00%,6,0,1.56%,"Jan 15, 2027",2027-01-15
1895,AAPL270115C00220000,6/17/2025 3:49 PM,220,23.30,0.00,0.00,0.00,0.00%,3.194,0,1.56%,"Jan 15, 2027",2027-01-15
1896,AAPL270115C00230000,6/17/2025 3:48 PM,230,19.57,0.00,0.00,0.00,0.00%,197,0,3.13%,"Jan 15, 2027",2027-01-15
1897,AAPL270115C00240000,6/17/2025 3:57 PM,240,16.35,0.00,0.00,0.00,0.00%,82,0,3.13%,"Jan 15, 2027",2027-01-15
1898,AAPL270115C00250000,6/17/2025 3:53 PM,250,13.50,0.00,0.00,0.00,0.00%,360,0,3.13%,"Jan 15, 2027",2027-01-15
1899,AAPL270115C00260000,6/17/2025 2:40 PM,260,11.32,0.00,0.00,0.00,0.00%,20,0,6.25%,"Jan 15, 2027",2027-01-15
1900,AAPL270115C00270000,6/17/2025 3:29 PM,270,9.20,0.00,0.00,0.00,0.00%,31,0,6.25%,"Jan 15, 2027",2027-01-15
1901,AAPL270115C00280000,6/17/2025 3:25 PM,280,7.60,0.00,0.00,0.00,0.00%,7,0,6.25%,"Jan 15, 2027",2027-01-15
1902,AAPL270115C00290000,6/17/2025 3:40 PM,290,6.20,0.00,0.00,0.00,0.00%,5,0,6.25%,"Jan 15, 2027",2027-01-15
1903,AAPL270115C00300000,6/17/2025 3:34 PM,300,5.10,0.00,0.00,0.00,0.00%,793,0,6.25%,"Jan 15, 2027",2027-01-15
1904,AAPL270115C00310000,6/17/2025 2:32 PM,310,4.30,0.00,0.00,0.00,0.00%,69,0,6.25%,"Jan 15, 2027",2027-01-15
1905,AAPL270115C00320000,6/17/2025 3:35 PM,320,3.49,0.00,0.00,0.00,0.00%,25,0,6.25%,"Jan 15, 2027",2027-01-15
1906,AAPL270115C00330000,6/17/2025 9:46 AM,330,3.05,0.00,0.00,0.00,0.00%,15,0,6.25%,"Jan 15, 2027",2027-01-15
1907,AAPL270115C00340000,6/17/2025 3:35 PM,340,2.40,0.00,0.00,0.00,0.00%,3,0,6.25%,"Jan 15, 2027",2027-01-15
1908,AAPL270115C00350000,6/17/2025 3:59 PM,350,2.04,0.00,0.00,0.00,0.00%,12,0,6.25%,"Jan 15, 2027",2027-01-15
1909,AAPL270115C00360000,6/17/2025 3:24 PM,360,1.75,0.00,0.00,0.00,0.00%,30,0,12.50%,"Jan 15, 2027",2027-01-15
1910,AAPL270115C00370000,2025-12-06 11:47:00,370,1.67,0.00,0.00,0.00,0.00%,35,0,12.50%,"Jan 15, 2027",2027-01-15
1911,AAPL270115C00380000,6/17/2025 3:12 PM,380,1.29,0.00,0.00,0.00,0.00%,87,0,12.50%,"Jan 15, 2027",2027-01-15
1912,AAPL270115C00390000,6/17/2025 3:23 PM,390,1.16,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 15, 2027",2027-01-15
1913,AAPL270115C00400000,6/17/2025 3:47 PM,400,0.97,0.00,0.00,0.00,0.00%,114,0,12.50%,"Jan 15, 2027",2027-01-15
1914,AAPL270115C00410000,2025-12-06 14:52:00,410,0.92,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jan 15, 2027",2027-01-15
1915,AAPL270115C00420000,6/17/2025 3:52 PM,420,0.73,0.00,0.00,0.00,0.00%,54,0,12.50%,"Jan 15, 2027",2027-01-15
1916,AAPL270115C00430000,6/17/2025 12:50 PM,430,0.68,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 15, 2027",2027-01-15
1917,AAPL270115C00440000,6/17/2025 3:56 PM,440,0.59,0.00,0.00,0.00,0.00%,28,0,12.50%,"Jan 15, 2027",2027-01-15
1918,AAPL270115C00450000,6/17/2025 3:29 PM,450,0.54,0.00,0.00,0.00,0.00%,33,0,12.50%,"Jan 15, 2027",2027-01-15
1919,Puts,,,,,,,,,,,"Jan 15, 2027",2027-01-15
1920,In The Money,,,,,,,,,,,"Jan 15, 2027",2027-01-15
1921,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Jan 15, 2027",2027-01-15
1922,AAPL270115P00005000,6/17/2025 9:30 AM,5,0.01,0.00,0.00,0.00,0.00%,100,0,50.00%,"Jan 15, 2027",2027-01-15
1923,AAPL270115P00010000,2025-04-06 12:54:00,10,0.02,0.00,0.00,0.00,0.00%,1,0,50.00%,"Jan 15, 2027",2027-01-15
1924,AAPL270115P00015000,6/13/2025 3:51 PM,15,0.07,0.00,0.00,0.00,0.00%,3,0,50.00%,"Jan 15, 2027",2027-01-15
1925,AAPL270115P00020000,6/16/2025 12:54 PM,20,0.10,0.00,0.00,0.00,0.00%,30,0,25.00%,"Jan 15, 2027",2027-01-15
1926,AAPL270115P00025000,2025-12-06 13:16:00,25,0.15,0.00,0.00,0.00,0.00%,30,0,25.00%,"Jan 15, 2027",2027-01-15
1927,AAPL270115P00030000,6/17/2025 12:01 PM,30,0.18,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jan 15, 2027",2027-01-15
1928,AAPL270115P00035000,5/21/2025 3:25 PM,35,0.32,0.00,0.00,0.00,0.00%,8,0,25.00%,"Jan 15, 2027",2027-01-15
1929,AAPL270115P00040000,6/17/2025 2:05 PM,40,0.28,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jan 15, 2027",2027-01-15
1930,AAPL270115P00045000,2025-11-06 13:31:00,45,0.37,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jan 15, 2027",2027-01-15
1931,AAPL270115P00050000,6/17/2025 10:20 AM,50,0.44,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jan 15, 2027",2027-01-15
1932,AAPL270115P00060000,6/16/2025 11:15 AM,60,0.65,0.00,0.00,0.00,0.00%,10,0,25.00%,"Jan 15, 2027",2027-01-15
1933,AAPL270115P00070000,2025-09-06 13:30:00,70,0.90,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jan 15, 2027",2027-01-15
1934,AAPL270115P00080000,2025-09-06 13:21:00,80,1.20,0.00,0.00,0.00,0.00%,5,0,12.50%,"Jan 15, 2027",2027-01-15
1935,AAPL270115P00085000,2025-09-06 13:30:00,85,1.42,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jan 15, 2027",2027-01-15
1936,AAPL270115P00090000,2025-09-06 13:16:00,90,1.69,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 15, 2027",2027-01-15
1937,AAPL270115P00095000,2025-09-06 13:30:00,95,2.03,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jan 15, 2027",2027-01-15
1938,AAPL270115P00100000,6/17/2025 3:52 PM,100,2.39,0.00,0.00,0.00,0.00%,4,0,12.50%,"Jan 15, 2027",2027-01-15
1939,AAPL270115P00105000,6/17/2025 10:04 AM,105,2.78,0.00,0.00,0.00,0.00%,10,0,12.50%,"Jan 15, 2027",2027-01-15
1940,AAPL270115P00110000,6/16/2025 12:28 PM,110,3.20,0.00,0.00,0.00,0.00%,50,0,12.50%,"Jan 15, 2027",2027-01-15
1941,AAPL270115P00115000,2025-12-06 10:18:00,115,3.68,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jan 15, 2027",2027-01-15
1942,AAPL270115P00120000,6/16/2025 9:37 AM,120,4.35,0.00,0.00,0.00,0.00%,2,0,6.25%,"Jan 15, 2027",2027-01-15
1943,AAPL270115P00125000,6/17/2025 3:39 PM,125,4.80,0.00,0.00,0.00,0.00%,41,0,6.25%,"Jan 15, 2027",2027-01-15
1944,AAPL270115P00130000,6/13/2025 2:08 PM,130,5.85,0.00,0.00,0.00,0.00%,205,0,6.25%,"Jan 15, 2027",2027-01-15
1945,AAPL270115P00135000,6/16/2025 11:40 AM,135,6.30,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jan 15, 2027",2027-01-15
1946,AAPL270115P00140000,6/17/2025 9:55 AM,140,7.13,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jan 15, 2027",2027-01-15
1947,AAPL270115P00145000,6/17/2025 3:52 PM,145,8.15,0.00,0.00,0.00,0.00%,509,0,6.25%,"Jan 15, 2027",2027-01-15
1948,AAPL270115P00150000,6/16/2025 9:40 AM,150,9.23,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jan 15, 2027",2027-01-15
1949,AAPL270115P00155000,6/13/2025 2:03 PM,155,10.55,0.00,0.00,0.00,0.00%,22,0,3.13%,"Jan 15, 2027",2027-01-15
1950,AAPL270115P00160000,6/17/2025 11:09 AM,160,11.17,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jan 15, 2027",2027-01-15
1951,AAPL270115P00165000,6/17/2025 3:02 PM,165,13.10,0.00,0.00,0.00,0.00%,3,0,3.13%,"Jan 15, 2027",2027-01-15
1952,AAPL270115P00170000,6/17/2025 2:30 PM,170,14.65,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jan 15, 2027",2027-01-15
1953,AAPL270115P00175000,6/17/2025 1:49 PM,175,16.00,0.00,0.00,0.00,0.00%,7,0,1.56%,"Jan 15, 2027",2027-01-15
1954,AAPL270115P00180000,6/17/2025 3:55 PM,180,17.80,0.00,0.00,0.00,0.00%,3,0,1.56%,"Jan 15, 2027",2027-01-15
1955,AAPL270115P00185000,6/17/2025 11:06 AM,185,19.08,0.00,0.00,0.00,0.00%,2,0,0.78%,"Jan 15, 2027",2027-01-15
1956,AAPL270115P00190000,6/17/2025 2:30 PM,190,21.92,0.00,0.00,0.00,0.00%,2,0,0.78%,"Jan 15, 2027",2027-01-15
1957,AAPL270115P00195000,6/17/2025 11:07 AM,195,23.12,0.00,0.00,0.00,0.00%,2,0,0.10%,"Jan 15, 2027",2027-01-15
1958,AAPL270115P00200000,6/17/2025 3:57 PM,200,26.10,0.00,0.00,0.00,0.00%,67,0,0.00%,"Jan 15, 2027",2027-01-15
1959,AAPL270115P00210000,6/17/2025 9:42 AM,210,30.65,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 15, 2027",2027-01-15
1960,AAPL270115P00220000,6/17/2025 3:18 PM,220,37.00,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jan 15, 2027",2027-01-15
1961,AAPL270115P00230000,2025-11-06 14:04:00,230,41.15,0.00,0.00,0.00,0.00%,16,0,0.00%,"Jan 15, 2027",2027-01-15
1962,AAPL270115P00240000,6/17/2025 10:55 AM,240,48.93,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 15, 2027",2027-01-15
1963,AAPL270115P00250000,6/17/2025 11:09 AM,250,56.26,0.00,0.00,0.00,0.00%,7,0,0.00%,"Jan 15, 2027",2027-01-15
1964,AAPL270115P00260000,6/17/2025 3:01 PM,260,66.18,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jan 15, 2027",2027-01-15
1965,AAPL270115P00270000,6/17/2025 11:07 AM,270,73.13,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 15, 2027",2027-01-15
1966,AAPL270115P00280000,6/17/2025 11:05 AM,280,82.33,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 15, 2027",2027-01-15
1967,AAPL270115P00290000,2025-11-06 14:15:00,290,90.95,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 15, 2027",2027-01-15
1968,AAPL270115P00300000,5/28/2025 9:37 AM,300,98.15,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 15, 2027",2027-01-15
1969,AAPL270115P00310000,4/15/2025 2:29 PM,310,108.39,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 15, 2027",2027-01-15
1970,AAPL270115P00320000,5/14/2025 2:49 PM,320,108.70,122.05,125.50,0.00,0.00%,2,0,22.58%,"Jan 15, 2027",2027-01-15
1971,AAPL270115P00330000,2/25/2025 2:49 PM,330,81.65,110.30,114.10,0.00,0.00%,8,0,0.00%,"Jan 15, 2027",2027-01-15
1972,AAPL270115P00340000,4/15/2025 12:23 PM,340,136.71,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 15, 2027",2027-01-15
1973,AAPL270115P00350000,2025-04-04 15:14:00,350,160.25,149.25,152.50,0.00,0.00%,1,0,0.00%,"Jan 15, 2027",2027-01-15
1974,AAPL270115P00370000,2025-06-01 12:52:00,370,125.25,140.65,144.35,0.00,0.00%,-,0,0.00%,"Jan 15, 2027",2027-01-15
1975,AAPL270115P00400000,2025-06-03 13:58:00,400,165.60,209.00,214.00,0.00,0.00%,2,0,48.34%,"Jan 15, 2027",2027-01-15
1976,AAPL270115P00410000,2024-10-12 09:30:00,410,162.74,171.30,175.10,0.00,0.00%,-,0,0.00%,"Jan 15, 2027",2027-01-15
1977,AAPL270115P00430000,11/14/2024 11:22 AM,430,203.30,179.50,184.50,0.00,0.00%,3,0,0.00%,"Jan 15, 2027",2027-01-15
1978,AAPL270115P00440000,1/24/2025 3:08 PM,440,217.25,192.45,196.40,0.00,0.00%,8,0,0.00%,"Jan 15, 2027",2027-01-15
1979,AAPL270115P00450000,2025-09-06 12:26:00,450,245.90,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 15, 2027",2027-01-15
1980,AAPL270617C00050000,5/27/2025 9:33 AM,50,151.55,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jun 17, 2027",2027-06-17
1981,AAPL270617C00055000,2025-11-06 13:44:00,55,148.46,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 17, 2027",2027-06-17
1982,AAPL270617C00060000,5/13/2025 10:20 AM,60,155.15,138.00,143.00,0.00,0.00%,2,2,67.05%,"Jun 17, 2027",2027-06-17
1983,AAPL270617C00065000,2025-07-04 11:17:00,65,119.15,136.00,140.90,0.00,0.00%,1,11,72.95%,"Jun 17, 2027",2027-06-17
1984,AAPL270617C00070000,2025-09-04 10:33:00,70,116.00,131.90,136.50,0.00,0.00%,1,0,70.75%,"Jun 17, 2027",2027-06-17
1985,AAPL270617C00075000,5/23/2025 2:51 PM,75,126.92,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1986,AAPL270617C00080000,5/23/2025 11:58 AM,80,123.26,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1987,AAPL270617C00085000,2025-05-06 15:10:00,85,124.85,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1988,AAPL270617C00090000,2025-02-05 11:07:00,90,123.00,116.50,121.50,0.00,0.00%,1,12,66.34%,"Jun 17, 2027",2027-06-17
1989,AAPL270617C00095000,5/30/2025 1:32 PM,95,112.05,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1990,AAPL270617C00100000,2025-11-06 14:15:00,100,108.70,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 17, 2027",2027-06-17
1991,AAPL270617C00105000,2025-06-06 09:47:00,105,110.49,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1992,AAPL270617C00110000,6/17/2025 3:45 PM,110,97.10,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 17, 2027",2027-06-17
1993,AAPL270617C00115000,5/15/2025 1:55 PM,115,107.50,93.15,94.60,0.00,0.00%,2,82,50.93%,"Jun 17, 2027",2027-06-17
1994,AAPL270617C00120000,6/16/2025 10:40 AM,120,91.50,0.00,0.00,0.00,0.00%,31,0,0.00%,"Jun 17, 2027",2027-06-17
1995,AAPL270617C00125000,5/27/2025 9:30 AM,125,88.35,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 17, 2027",2027-06-17
1996,AAPL270617C00130000,6/16/2025 1:48 PM,130,83.50,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 17, 2027",2027-06-17
1997,AAPL270617C00135000,2025-03-06 12:37:00,135,84.90,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
1998,AAPL270617C00140000,6/16/2025 2:15 PM,140,75.95,0.00,0.00,0.00,0.00%,10,0,0.00%,"Jun 17, 2027",2027-06-17
1999,AAPL270617C00145000,6/16/2025 1:58 PM,145,72.20,0.00,0.00,0.00,0.00%,5,0,0.00%,"Jun 17, 2027",2027-06-17
2000,AAPL270617C00150000,6/16/2025 1:05 PM,150,68.05,0.00,0.00,0.00,0.00%,7,0,0.00%,"Jun 17, 2027",2027-06-17
2001,AAPL270617C00155000,6/16/2025 10:02 AM,155,65.69,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 17, 2027",2027-06-17
2002,AAPL270617C00160000,6/17/2025 1:20 PM,160,60.80,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
2003,AAPL270617C00165000,6/17/2025 3:16 PM,165,56.95,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 17, 2027",2027-06-17
2004,AAPL270617C00170000,6/17/2025 3:45 PM,170,53.70,0.00,0.00,0.00,0.00%,13,0,0.00%,"Jun 17, 2027",2027-06-17
2005,AAPL270617C00175000,6/17/2025 1:05 PM,175,51.15,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
2006,AAPL270617C00180000,6/17/2025 1:46 PM,180,48.00,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jun 17, 2027",2027-06-17
2007,AAPL270617C00185000,2025-12-06 09:31:00,185,47.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
2008,AAPL270617C00190000,6/17/2025 2:07 PM,190,42.27,0.00,0.00,0.00,0.00%,62,0,0.00%,"Jun 17, 2027",2027-06-17
2009,AAPL270617C00195000,6/17/2025 12:31 PM,195,40.80,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
2010,AAPL270617C00200000,6/17/2025 3:00 PM,200,37.13,0.00,0.00,0.00,0.00%,44,0,0.39%,"Jun 17, 2027",2027-06-17
2011,AAPL270617C00210000,6/17/2025 3:53 PM,210,32.17,0.00,0.00,0.00,0.00%,70,0,1.56%,"Jun 17, 2027",2027-06-17
2012,AAPL270617C00220000,6/17/2025 3:51 PM,220,27.91,0.00,0.00,0.00,0.00%,12,0,1.56%,"Jun 17, 2027",2027-06-17
2013,AAPL270617C00230000,6/17/2025 3:54 PM,230,24.15,0.00,0.00,0.00,0.00%,5,0,3.13%,"Jun 17, 2027",2027-06-17
2014,AAPL270617C00240000,6/17/2025 3:29 PM,240,20.84,0.00,0.00,0.00,0.00%,8,0,3.13%,"Jun 17, 2027",2027-06-17
2015,AAPL270617C00250000,6/17/2025 3:25 PM,250,17.80,0.00,0.00,0.00,0.00%,99,0,3.13%,"Jun 17, 2027",2027-06-17
2016,AAPL270617C00260000,6/17/2025 3:57 PM,260,15.10,0.00,0.00,0.00,0.00%,18,0,3.13%,"Jun 17, 2027",2027-06-17
2017,AAPL270617C00270000,6/17/2025 12:06 PM,270,13.67,0.00,0.00,0.00,0.00%,13,0,6.25%,"Jun 17, 2027",2027-06-17
2018,AAPL270617C00280000,2025-11-06 14:20:00,280,12.02,0.00,0.00,0.00,0.00%,147,0,6.25%,"Jun 17, 2027",2027-06-17
2019,AAPL270617C00290000,6/16/2025 1:55 PM,290,9.91,0.00,0.00,0.00,0.00%,3,0,6.25%,"Jun 17, 2027",2027-06-17
2020,AAPL270617C00300000,6/17/2025 3:34 PM,300,7.80,0.00,0.00,0.00,0.00%,14,0,6.25%,"Jun 17, 2027",2027-06-17
2021,AAPL270617C00310000,2025-10-06 14:14:00,310,7.90,0.00,0.00,0.00,0.00%,4,0,6.25%,"Jun 17, 2027",2027-06-17
2022,AAPL270617C00320000,6/17/2025 1:05 PM,320,5.84,0.00,0.00,0.00,0.00%,11,0,6.25%,"Jun 17, 2027",2027-06-17
2023,AAPL270617C00330000,6/17/2025 12:09 PM,330,5.10,0.00,0.00,0.00,0.00%,19,0,6.25%,"Jun 17, 2027",2027-06-17
2024,AAPL270617C00340000,6/17/2025 10:21 AM,340,4.46,0.00,0.00,0.00,0.00%,60,0,6.25%,"Jun 17, 2027",2027-06-17
2025,AAPL270617C00350000,6/17/2025 3:42 PM,350,3.47,0.00,0.00,0.00,0.00%,73,0,6.25%,"Jun 17, 2027",2027-06-17
2026,AAPL270617C00360000,2025-11-06 14:46:00,360,3.45,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2027,AAPL270617C00370000,2025-11-06 09:30:00,370,3.35,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2028,AAPL270617C00380000,2025-11-06 12:51:00,380,2.68,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jun 17, 2027",2027-06-17
2029,AAPL270617C00390000,6/17/2025 3:44 PM,390,1.99,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jun 17, 2027",2027-06-17
2030,AAPL270617C00400000,6/17/2025 3:35 PM,400,1.75,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jun 17, 2027",2027-06-17
2031,AAPL270617C00410000,6/17/2025 1:01 PM,410,1.58,0.00,0.00,0.00,0.00%,5,0,12.50%,"Jun 17, 2027",2027-06-17
2032,AAPL270617C00420000,2025-03-06 12:09:00,420,1.59,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jun 17, 2027",2027-06-17
2033,AAPL270617C00430000,2025-11-06 10:39:00,430,1.45,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jun 17, 2027",2027-06-17
2034,AAPL270617C00440000,6/16/2025 3:56 PM,440,1.18,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jun 17, 2027",2027-06-17
2035,AAPL270617C00450000,6/17/2025 3:50 PM,450,0.99,0.00,0.00,0.00,0.00%,27,0,12.50%,"Jun 17, 2027",2027-06-17
2036,Puts,,,,,,,,,,,"Jun 17, 2027",2027-06-17
2037,In The Money,,,,,,,,,,,"Jun 17, 2027",2027-06-17
2038,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Jun 17, 2027",2027-06-17
2039,AAPL270617P00050000,6/17/2025 2:06 PM,50,0.59,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jun 17, 2027",2027-06-17
2040,AAPL270617P00055000,4/15/2025 3:44 PM,55,0.83,0.00,0.00,0.00,0.00%,-,0,12.50%,"Jun 17, 2027",2027-06-17
2041,AAPL270617P00060000,2025-03-06 13:55:00,60,0.80,0.00,0.00,0.00,0.00%,10,0,12.50%,"Jun 17, 2027",2027-06-17
2042,AAPL270617P00065000,2025-02-06 10:09:00,65,1.07,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jun 17, 2027",2027-06-17
2043,AAPL270617P00070000,2025-12-06 14:19:00,70,1.28,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jun 17, 2027",2027-06-17
2044,AAPL270617P00075000,2025-10-06 12:35:00,75,1.37,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jun 17, 2027",2027-06-17
2045,AAPL270617P00080000,2025-11-06 15:17:00,80,1.67,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jun 17, 2027",2027-06-17
2046,AAPL270617P00085000,5/29/2025 10:47 AM,85,2.01,0.00,0.00,0.00,0.00%,4,0,12.50%,"Jun 17, 2027",2027-06-17
2047,AAPL270617P00090000,6/17/2025 12:39 PM,90,2.28,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jun 17, 2027",2027-06-17
2048,AAPL270617P00095000,5/27/2025 3:35 PM,95,2.72,0.00,0.00,0.00,0.00%,2,0,12.50%,"Jun 17, 2027",2027-06-17
2049,AAPL270617P00100000,2025-11-06 12:45:00,100,3.00,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jun 17, 2027",2027-06-17
2050,AAPL270617P00105000,5/28/2025 10:33 AM,105,3.55,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2051,AAPL270617P00110000,2025-02-06 11:14:00,110,3.98,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2052,AAPL270617P00115000,6/17/2025 2:23 PM,115,4.80,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2053,AAPL270617P00120000,6/16/2025 11:59 AM,120,5.36,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2054,AAPL270617P00125000,5/28/2025 9:49 AM,125,5.95,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2055,AAPL270617P00130000,2025-10-06 14:09:00,130,6.45,0.00,0.00,0.00,0.00%,4,0,6.25%,"Jun 17, 2027",2027-06-17
2056,AAPL270617P00135000,6/17/2025 12:38 PM,135,7.50,0.00,0.00,0.00,0.00%,1,0,6.25%,"Jun 17, 2027",2027-06-17
2057,AAPL270617P00140000,2025-10-06 15:42:00,140,7.95,0.00,0.00,0.00,0.00%,5,0,6.25%,"Jun 17, 2027",2027-06-17
2058,AAPL270617P00145000,6/13/2025 10:28 AM,145,10.20,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jun 17, 2027",2027-06-17
2059,AAPL270617P00150000,6/17/2025 9:30 AM,150,10.70,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jun 17, 2027",2027-06-17
2060,AAPL270617P00155000,6/16/2025 3:09 PM,155,11.80,0.00,0.00,0.00,0.00%,15,0,3.13%,"Jun 17, 2027",2027-06-17
2061,AAPL270617P00160000,6/13/2025 3:59 PM,160,13.95,0.00,0.00,0.00,0.00%,4,0,3.13%,"Jun 17, 2027",2027-06-17
2062,AAPL270617P00165000,6/17/2025 11:05 AM,165,14.63,0.00,0.00,0.00,0.00%,1,0,3.13%,"Jun 17, 2027",2027-06-17
2063,AAPL270617P00170000,6/16/2025 1:38 PM,170,16.10,0.00,0.00,0.00,0.00%,2,0,1.56%,"Jun 17, 2027",2027-06-17
2064,AAPL270617P00175000,6/17/2025 11:00 AM,175,17.88,0.00,0.00,0.00,0.00%,1,0,1.56%,"Jun 17, 2027",2027-06-17
2065,AAPL270617P00180000,6/17/2025 11:09 AM,180,19.53,0.00,0.00,0.00,0.00%,1,0,1.56%,"Jun 17, 2027",2027-06-17
2066,AAPL270617P00185000,6/17/2025 1:21 PM,185,21.66,0.00,0.00,0.00,0.00%,4,0,0.78%,"Jun 17, 2027",2027-06-17
2067,AAPL270617P00190000,6/17/2025 3:42 PM,190,24.02,0.00,0.00,0.00,0.00%,5,0,0.39%,"Jun 17, 2027",2027-06-17
2068,AAPL270617P00195000,2025-12-06 14:17:00,195,25.55,0.00,0.00,0.00,0.00%,20,0,0.10%,"Jun 17, 2027",2027-06-17
2069,AAPL270617P00200000,6/17/2025 3:29 PM,200,28.53,0.00,0.00,0.00,0.00%,25,0,0.00%,"Jun 17, 2027",2027-06-17
2070,AAPL270617P00210000,6/17/2025 11:06 AM,210,32.75,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jun 17, 2027",2027-06-17
2071,AAPL270617P00220000,2025-11-06 12:10:00,220,37.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jun 17, 2027",2027-06-17
